disease_id,disease_name,primary_specialty,secondary_specialties,matched_organ_system_scores,primary_specialty_score,total_matched_phenotype_scores,routing_confidence,clinical_genetics_referral,mapping_method,source_hpoa_version,hpo_annotation_source_url,specialty_taxonomy_reference_url,clinical_review_required
OMIM:618459,Immunodeficiency 62,Clinical Immunology / Rheumatology,Hematology; Pulmonology; Clinical Genetics,immune_connective_tissue:12; blood_system:6; respiratory_system:3; endocrine_metabolic_system:2,12,23,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:618572,Neurodevelopmental disorder with cerebellar hypoplasia and spasticity,Neurology,Ophthalmology; Orthopedics; Clinical Genetics,nervous_system:8; eye:2; skeletal_system:2; development_and_growth:1,8,13,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:618849,Bone marrow failure syndrome 6,Hematology,Clinical Immunology / Rheumatology; Orthopedics; Clinical Genetics,blood_system:6; immune_connective_tissue:3; skeletal_system:2; endocrine_metabolic_system:1; digestive_system:1; neoplasm:1; respiratory_system:1,6,15,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:618851,Combined oxidative phosphorylation deficiency 43,Endocrinology / Metabolic Medicine,Gastroenterology / Hepatology; Paediatrics / Neonatology; Clinical Genetics,endocrine_metabolic_system:5; digestive_system:3; development_and_growth:2; nervous_system:1; skeletal_system:1,5,12,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:618856,"Diabetes, permanent neonatal 2, with or without neurologic features",Neurology,Endocrinology / Metabolic Medicine; Orthopedics; Clinical Genetics,nervous_system:5; endocrine_metabolic_system:4; skeletal_system:2; immune_connective_tissue:1; eye:1,5,13,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:618939,Treacher-Collins syndrome 4,Orthopedics,Neurology; Clinical Genetics,skeletal_system:3; nervous_system:2; integument:1; ear:1; digestive_system:1; respiratory_system:1,3,9,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:618944,"Hyper-IgE recurrent infection syndrome 5, autosomal recessive",Clinical Immunology / Rheumatology,Endocrinology / Metabolic Medicine; Hematology; Clinical Genetics,immune_connective_tissue:11; endocrine_metabolic_system:5; blood_system:4; integument:3; ear:1; respiratory_system:1,11,25,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:618955,Retinitis pigmentosa 89,Ophthalmology,Gastroenterology / Hepatology; Cardiology; Clinical Genetics,eye:6; digestive_system:5; cardiovascular_system:2; immune_connective_tissue:1; skeletal_system:1,6,15,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:618960,Mitchell syndrome,Neurology,Clinical Genetics,nervous_system:11; digestive_system:1; respiratory_system:1,11,13,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:619031,"Intellectual developmental disorder with epilepsy, behavioral abnormalities, and coarse facies",Neurology,Clinical Genetics,nervous_system:11; skeletal_system:1,11,12,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:619052,"Mitochondrial complex IV deficiency, nuclear type 8",Neurology,Clinical Genetics,nervous_system:10; eye:1; development_and_growth:1,10,12,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:619073,"Vitamin d-dependent rickets, type 3",Endocrinology / Metabolic Medicine,Orthopedics; Clinical Genetics,endocrine_metabolic_system:6; skeletal_system:5; nervous_system:1; development_and_growth:1,6,13,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:619267,Glanzmann thrombasthenia 2,Hematology,Clinical Genetics,blood_system:13; cardiovascular_system:1; integument:1; genitourinary_system:1,13,16,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:619338,"Cataracts, spastic paraparesis, and speech delay",Neurology,Clinical Genetics,nervous_system:9; digestive_system:1; eye:1; skeletal_system:1,9,12,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:619425,Mitochondrial DNA depletion syndrome 16B (neuroophthalmic type),Neurology,Ophthalmology; Nephrology / Urology; Clinical Genetics,nervous_system:8; eye:3; genitourinary_system:2,8,13,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:619562,Joubert syndrome 39,Neurology,Orthopedics; Ophthalmology; Clinical Genetics,nervous_system:6; skeletal_system:3; eye:2; cardiovascular_system:1; immune_connective_tissue:1; genitourinary_system:1; development_and_growth:1; respiratory_system:1,6,16,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:619611,Interstitial lung disease 1,Pulmonology,Clinical Genetics,respiratory_system:12; skeletal_system:1,12,13,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:619688,"Leukodystrophy, hypomyelinating, 23, with ataxia, deafness, liver dysfunction, and dilated cardiomyopathy",Neurology,Clinical Genetics,nervous_system:10; cardiovascular_system:1; ear:1; endocrine_metabolic_system:1,10,13,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:619724,"Dystonia 34, myoclonic",Neurology,Ophthalmology; Clinical Genetics,nervous_system:7; eye:6,7,13,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:619767,"Pulmonary fibrosis and/or bone marrow failure, telomere-related, 6",Hematology,Clinical Immunology / Rheumatology; Dermatology; Clinical Genetics,blood_system:6; immune_connective_tissue:3; integument:3; respiratory_system:2; endocrine_metabolic_system:1; neoplasm:1,6,16,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:619825,"Aortic aneurysm, familial thoracic 12",Cardiology,Orthopedics; Pulmonology; Clinical Genetics,cardiovascular_system:5; skeletal_system:3; respiratory_system:2; eye:1; development_and_growth:1,5,12,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:619981,Braddock-Carey syndrome 2,Orthopedics,ENT / Audiology; Hematology; Clinical Genetics,skeletal_system:3; ear:2; blood_system:2; nervous_system:1; eye:1,3,9,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:620010,"Cholestasis, progressive familial intrahepatic, 12",Endocrinology / Metabolic Medicine,Gastroenterology / Hepatology; Dermatology; Clinical Genetics,endocrine_metabolic_system:6; digestive_system:4; integument:2; cardiovascular_system:1; immune_connective_tissue:1; blood_system:1; genitourinary_system:1; development_and_growth:1,6,17,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:620014,Lymphatic malformation 12,Paediatrics / Neonatology,Pulmonology; Clinical Immunology / Rheumatology; Clinical Genetics,development_and_growth:6; respiratory_system:3; immune_connective_tissue:2; endocrine_metabolic_system:2; digestive_system:2; cardiovascular_system:1; integument:1; genitourinary_system:1,6,18,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:620115,Developmental and epileptic encephalopathy 108,Neurology,Clinical Genetics,nervous_system:13; endocrine_metabolic_system:1,13,14,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:620137,"Mitochondrial complex III deficiency, nuclear type 11",Endocrinology / Metabolic Medicine,Gastroenterology / Hepatology; Clinical Immunology / Rheumatology; Clinical Genetics,endocrine_metabolic_system:6; digestive_system:4; immune_connective_tissue:2; ear:1; nervous_system:1; respiratory_system:1,6,15,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:620342,Cone-rod dystrophy 24,Ophthalmology,Clinical Genetics,eye:13; cardiovascular_system:1; nervous_system:1,13,15,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:620365,"Pulmonary fibrosis and/or bone marrow failure syndrome, telomere-related, 7",Hematology,Dermatology; Oncology; Clinical Genetics,blood_system:4; integument:3; neoplasm:2; respiratory_system:2; cardiovascular_system:1; immune_connective_tissue:1; endocrine_metabolic_system:1; digestive_system:1; genitourinary_system:1; skeletal_system:1,4,17,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:620507,Ichthyosis with erythrokeratoderma,Dermatology,Clinical Genetics,integument:13; cardiovascular_system:1; immune_connective_tissue:1,13,15,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:620515,"Neurodevelopmental disorder with motor regression, progressive spastic paraplegia, and oromotor dysfunction",Neurology,Clinical Genetics,nervous_system:11; skeletal_system:1; development_and_growth:1,11,13,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:620658,"Amyloidosis, hereditary systemic 5",Endocrinology / Metabolic Medicine,Cardiology; Nephrology / Urology; Clinical Genetics,endocrine_metabolic_system:5; cardiovascular_system:4; genitourinary_system:4; blood_system:2; immune_connective_tissue:1; integument:1; digestive_system:1; nervous_system:1; eye:1,5,20,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:620680,"Lipodystrophy, congenital generalized, type 5",Endocrinology / Metabolic Medicine,Clinical Genetics,endocrine_metabolic_system:9; immune_connective_tissue:2; development_and_growth:2; digestive_system:1,9,14,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:620725,Bethlem myopathy 1B,Orthopedics,Clinical Immunology / Rheumatology; Clinical Genetics,skeletal_system:5; immune_connective_tissue:3; endocrine_metabolic_system:1,5,9,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:620779,"Intellectual developmental disorder, autosomal recessive 82",Neurology,Clinical Genetics,nervous_system:11; ear:1; skeletal_system:1; development_and_growth:1,11,14,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:621235,"Autoimmune disease, multisystem, infantile-onset, 5 ",Clinical Immunology / Rheumatology,Endocrinology / Metabolic Medicine; Neurology; Clinical Genetics,immune_connective_tissue:5; endocrine_metabolic_system:4; nervous_system:4; respiratory_system:2,5,15,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:104100,Palmoplantar keratoderma with congenital alopecia,Dermatology,Clinical Genetics,integument:12; cardiovascular_system:1,12,13,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:106300,"Spondyloarthropathy, susceptibility to, 1",Clinical Immunology / Rheumatology,Orthopedics; Cardiology; Clinical Genetics,immune_connective_tissue:5; skeletal_system:5; cardiovascular_system:2; integument:1; digestive_system:1; eye:1,5,15,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:112350,Weismann-Netter syndrome,Orthopedics,Clinical Genetics,skeletal_system:9; nervous_system:1; development_and_growth:1,9,11,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:123320,"Creatine phosphokinase, elevated serum",Endocrinology / Metabolic Medicine,Clinical Genetics,endocrine_metabolic_system:1,1,1,low,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:126550,Calvarial doughnut lesions with bone fragility,Orthopedics,Clinical Genetics,skeletal_system:6; ear:1; endocrine_metabolic_system:1; nervous_system:1; development_and_growth:1,6,10,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:130020,"Ehlers-danlos syndrome, Hypermobility type",Dermatology,Orthopedics; Clinical Genetics,integument:3; skeletal_system:2; cardiovascular_system:1; immune_connective_tissue:1; nervous_system:1,3,8,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:137200,"Neuromyotonia and axonal neuropathy, autosomal recessive",Neurology,Clinical Genetics,nervous_system:5; integument:1; endocrine_metabolic_system:1,5,7,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:143200,Wagner vitreoretinopathy,Ophthalmology,Clinical Genetics,eye:12,12,12,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:149400,Hyperekplexia 1,Neurology,Clinical Immunology / Rheumatology; Gastroenterology / Hepatology; Clinical Genetics,nervous_system:5; immune_connective_tissue:2; digestive_system:2; respiratory_system:2; skeletal_system:1,5,12,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:151623,Li-Fraumeni syndrome,Oncology,Nephrology / Urology; Clinical Genetics,neoplasm:12; genitourinary_system:4; digestive_system:2; immune_connective_tissue:1; endocrine_metabolic_system:1; blood_system:1; skeletal_system:1; development_and_growth:1; respiratory_system:1,12,24,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:154276,"Malignant hyperthermia, susceptibility to, 3",Endocrinology / Metabolic Medicine,Clinical Genetics,endocrine_metabolic_system:6,6,6,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:158320,Muir-Torre syndrome,Oncology,Gastroenterology / Hepatology; Dermatology; Clinical Genetics,neoplasm:11; digestive_system:4; integument:3; genitourinary_system:3; respiratory_system:1,11,22,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:158580,"Neuronopathy, distal hereditary motor, type VIIA",Neurology,Clinical Genetics,nervous_system:7,7,7,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:158600,"Spinal muscular atrophy, lower extremity-predominant, 1, autosomal dominant",Neurology,Clinical Genetics,nervous_system:5,5,5,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:176200,Porphyria variegata,Endocrinology / Metabolic Medicine,Gastroenterology / Hepatology; Nephrology / Urology; Clinical Genetics,endocrine_metabolic_system:4; digestive_system:4; genitourinary_system:3; nervous_system:3; cardiovascular_system:1; integument:1,4,16,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:178500,"Pulmonary fibrosis, idiopathic",Pulmonology,Clinical Genetics,respiratory_system:9; cardiovascular_system:1; immune_connective_tissue:1; endocrine_metabolic_system:1; digestive_system:1; blood_system:1; neoplasm:1; skeletal_system:1,9,16,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:187760,Thoracolaryngopelvic dysplasia,Orthopedics,Clinical Genetics,skeletal_system:10; development_and_growth:1; respiratory_system:1,10,12,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:193530,Weyers acrofacial dysostosis,Orthopedics,Dermatology; Clinical Genetics,skeletal_system:5; integument:2; ear:1; eye:1; development_and_growth:1,5,10,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:193670,Whim syndrome,Hematology,Clinical Immunology / Rheumatology; Endocrinology / Metabolic Medicine; Clinical Genetics,blood_system:6; immune_connective_tissue:5; endocrine_metabolic_system:2; genitourinary_system:2; respiratory_system:2; integument:1; neoplasm:1,6,19,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:194072,"Wilms tumor, aniridia, genitourinary anomalies and impaired intellectual development syndrome",Nephrology / Urology,Clinical Genetics,genitourinary_system:9; neoplasm:2; nervous_system:1; eye:1; development_and_growth:1,9,14,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:201910,"Adrenal hyperplasia, congenital, due to 21-hydroxylase deficiency",Endocrinology / Metabolic Medicine,Nephrology / Urology; Clinical Genetics,endocrine_metabolic_system:7; genitourinary_system:2; cardiovascular_system:1; skeletal_system:1; development_and_growth:1,7,12,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:203400,Corticosterone methyloxidase type I deficiency,Endocrinology / Metabolic Medicine,Gastroenterology / Hepatology; Paediatrics / Neonatology; Clinical Genetics,endocrine_metabolic_system:7; digestive_system:2; development_and_growth:2; cardiovascular_system:1; genitourinary_system:1,7,13,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:204690,"Amelogenesis imperfecta, type IG (enamel-renal syndrome)",Nephrology / Urology,Clinical Genetics,genitourinary_system:5; immune_connective_tissue:1; neoplasm:1; skeletal_system:1; development_and_growth:1,5,9,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:209850,Autism susceptibility 1,Neurology,Clinical Genetics,nervous_system:11; endocrine_metabolic_system:1,11,12,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:210500,"Biliary atresia, extrahepatic",Gastroenterology / Hepatology,Endocrinology / Metabolic Medicine; Clinical Genetics,digestive_system:8; endocrine_metabolic_system:5; integument:1,8,14,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
